pointID,latitude,longitude,elevation,description
GCP01,9.062593763485665,48.66163108464647,455.00
GCP02,9.06265582394849,48.66161521350416,455.00
GCP03,9.062717884390963,48.66159934236207,455.00
GCP04,9.062805328239165,48.661624968233916,455.00
